"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"CCDC171",2.91653577969057e-12,-1.22823806827991,0.008,0.016,8.08288725983445e-08,"CCDC171","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC24A1",2.95920206436441e-12,-1.11449070019173,0.006,0.014,8.20113260117952e-08,"SLC24A1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-488L18.8",3.13886490481193e-12,-1.41943631845351,0.006,0.014,8.69905019719579e-08,"RP11-488L18.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IQCE",3.3807020276449e-12,-1.13717725167093,0.008,0.017,9.36927759941507e-08,"IQCE","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MAP3K10",3.7311548793689e-12,-1.1767131960544,0.008,0.017,1.0340522632683e-07,"MAP3K10","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CEP126",4.82756296962659e-12,-1.01620728676845,0.013,0.022,1.33791080140231e-07,"CEP126","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DNLZ",4.85507497260085e-12,-1.05059165416745,0.007,0.015,1.3455354779066e-07,"DNLZ","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-147L13.11",5.3679485300088e-12,-1.09108738133058,0.013,0.022,1.48767325560664e-07,"RP11-147L13.11","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AGAP9",7.59452027775716e-12,-1.48667273443393,0.005,0.011,2.10474534977762e-07,"AGAP9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZGRF1",7.72075724878185e-12,-1.36157216350736,0.006,0.013,2.1397306639274e-07,"ZGRF1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2587M2.1",7.88955151806142e-12,-1.34442238809614,0.01,0.018,2.18651030771554e-07,"CTD-2587M2.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC00264",9.48352054284949e-12,-1.21912075795682,0.008,0.016,2.62826288324531e-07,"LINC00264","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RCAN1",9.54276071750154e-12,-1.06969769198689,0.011,0.02,2.64468070524838e-07,"RCAN1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PTCH1",1.35295749106938e-11,-1.00573322882394,0.014,0.024,3.74958639074969e-07,"PTCH1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ANKRD18A",1.77036616359045e-11,-1.06027623921397,0.007,0.014,4.90639278577458e-07,"ANKRD18A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-1114A5.4",2.21112961524953e-11,-1.5726539937662,0.004,0.01,6.12792461570255e-07,"RP11-1114A5.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CARM1",2.22277848809126e-11,-1.29609705038431,0.023,0.036,6.16020830189611e-07,"CARM1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-517P14.2",2.34516562298528e-11,-1.24266897607299,0.006,0.012,6.4993920075414e-07,"RP11-517P14.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CXXC5",3.19301212284774e-11,-1.12946603708091,0.007,0.015,8.84911379726024e-07,"CXXC5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-481J2.4",3.46872848023669e-11,-1.38154165529435,0.004,0.01,9.61323411012796e-07,"RP11-481J2.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-337C18.8",4.03110485087409e-11,-1.11830037763343,0.01,0.018,1.11718039837125e-06,"RP11-337C18.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TBCEL",4.73189928172181e-11,-1.17395930240992,0.008,0.016,1.31139856693638e-06,"TBCEL","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PAFAH2",4.84546164450333e-11,-1.01219787799122,0.012,0.021,1.34287124015765e-06,"PAFAH2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C11orf65",4.89490488105684e-11,-1.6188056834191,0.005,0.011,1.35657393873609e-06,"C11orf65","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PRNCR1",6.39189898923432e-11,-1.02311766336666,0.013,0.022,1.7714508858764e-06,"PRNCR1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCDC144A",8.18825173356538e-11,-1.1927382560541,0.011,0.019,2.26929208544031e-06,"CCDC144A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MZB1",1.09589634266847e-10,-1.73185178894587,0.005,0.01,3.03716712407139e-06,"MZB1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LMNTD2",1.13173236331592e-10,-1.15890325037272,0.005,0.011,3.13648307169375e-06,"LMNTD2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM106A",1.46640134437433e-10,-1.02259085052572,0.009,0.017,4.06398468579903e-06,"TMEM106A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SS18L1",1.7017201408141e-10,-1.83162231215668,0.014,0.024,4.71614719825219e-06,"SS18L1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC007325.4",1.74225939364073e-10,-1.35792120757543,0.004,0.01,4.82849768353591e-06,"AC007325.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LRP8",1.80231709383385e-10,-1.14215664800289,0.009,0.017,4.99494159385113e-06,"LRP8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC01560",1.81666198086398e-10,-1.16833031013772,0.005,0.011,5.03469701376644e-06,"LINC01560","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DNAJC3-AS1",1.92371554260543e-10,-1.04440780466183,0.006,0.013,5.33138525477669e-06,"DNAJC3-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTB-193M12.5",2.06244190833576e-10,-1.10116176465586,0.007,0.014,5.71585150476172e-06,"CTB-193M12.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-297N6.4",2.18016432619259e-10,-1.25805129024227,0.005,0.011,6.04210741361014e-06,"RP11-297N6.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF502",2.26813246374286e-10,-1.20357494282323,0.005,0.01,6.28590231001696e-06,"ZNF502","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-95D17.1",2.31062528247395e-10,-1.23875592137174,0.006,0.013,6.4036669078483e-06,"RP11-95D17.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-634H22.1",2.33158262920524e-10,-1.00515428644485,0.006,0.013,6.46174809857939e-06,"RP11-634H22.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP1-267D11.6",2.87759046688354e-10,-1.02350706133255,0.008,0.015,7.97495421992105e-06,"RP1-267D11.6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CABP4",3.68265492153011e-10,-1.30015806584253,0.006,0.013,1.02061098495285e-05,"CABP4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"INSL3",3.97011354224304e-10,-1.07203395053146,0.005,0.011,1.10027726709724e-05,"INSL3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LMLN",4.13284140773837e-10,-1.08371963924068,0.008,0.015,1.14537566774061e-05,"LMLN","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FLJ20021",4.47494453069588e-10,-1.09292041082724,0.006,0.013,1.24018612723706e-05,"FLJ20021","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NADK2",5.08135827826877e-10,-1.36238241361971,0.016,0.025,1.40824763323941e-05,"NADK2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CPNE5",5.27240304335615e-10,-1.03091801247758,0.004,0.01,1.46119377943572e-05,"CPNE5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA1107",5.46007145129043e-10,-1.24757641232544,0.004,0.01,1.51320420201063e-05,"KIAA1107","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ANKDD1A",5.76076575000708e-10,-1.22289682699213,0.007,0.014,1.59653861995696e-05,"ANKDD1A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATP6V1E2",6.39975872760726e-10,-1.00454104438441,0.033,0.046,1.77362913376908e-05,"ATP6V1E2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CHSY1",6.78034344466825e-10,-1.13068822005395,0.02,0.031,1.87910438225536e-05,"CHSY1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CRIPAK",7.03215621971724e-10,-1.04220672970396,0.008,0.015,1.94889177473244e-05,"CRIPAK","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TNFRSF13C",7.55232573747725e-10,-2.20819170593171,0.015,0.025,2.09305155488445e-05,"TNFRSF13C","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EME2",1.05172902531256e-09,-1.49369521537358,0.009,0.016,2.91476182075123e-05,"EME2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C10orf111",1.13292831758263e-09,-1.10765960024991,0.004,0.01,3.13979753934849e-05,"C10orf111","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EMC1",1.26087796758689e-09,-1.05118049725519,0.029,0.041,3.49439719937031e-05,"EMC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LDOC1L",1.68891738095692e-09,-1.22115353410675,0.007,0.013,4.68066562958402e-05,"LDOC1L","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MARCH1",2.20276971524875e-09,-1.2936070782121,0.008,0.014,6.10475598884038e-05,"MARCH1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-802E16.3",2.20604742142497e-09,-1.29795072957786,0.005,0.01,6.11383982373717e-05,"RP11-802E16.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MYCBP2-AS1",2.30342559368126e-09,-1.65095460370623,0.006,0.012,6.38371369032825e-05,"MYCBP2-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GPM6B",2.52422518221968e-09,-1.70128282985806,0.014,0.023,6.99563767000362e-05,"GPM6B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"A2M",2.54588235577259e-09,-1.11434711563531,0.009,0.016,7.05565836078815e-05,"A2M","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZDHHC23",2.70376544768714e-09,-1.42801111355608,0.005,0.011,7.49321556172015e-05,"ZDHHC23","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MTL5",2.88105917020368e-09,-1.02044003631506,0.006,0.013,7.98456738430249e-05,"MTL5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-354P11.3",3.20246597118186e-09,-1.2019256176491,0.009,0.016,8.8753141925334e-05,"RP11-354P11.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CATSPER2",3.54277353501718e-09,-1.12768398003112,0.008,0.014,9.81844257494661e-05,"CATSPER2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC35E2",3.64797838673617e-09,-1.06437523908472,0.008,0.015,0.000101100073010006,"SLC35E2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-70P17.1",4.16489846751388e-09,-1.22556661701662,0.006,0.011,0.00011542599612868,"RP11-70P17.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IL18RAP",4.80578533397863e-09,-1.21165119445557,0.007,0.013,0.000133187534745884,"IL18RAP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RAD51B",4.90938783030891e-09,-1.19002080944475,0.026,0.037,0.000136058774329181,"RAD51B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP4-563E14.1",5.17334538316627e-09,-1.13598304987638,0.005,0.011,0.00014337409394907,"RP4-563E14.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"STARD9",5.44519313740594e-09,-1.12308627341857,0.007,0.013,0.000150908082610068,"STARD9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"JHDM1D-AS1",6.69663954576935e-09,-1.10228452919177,0.009,0.015,0.000185590668371452,"JHDM1D-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP4-798A10.2",6.96711960130254e-09,-1.15128721160536,0.009,0.016,0.000193086752630498,"RP4-798A10.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FGF9",8.13420100833021e-09,-1.17439087840716,0.006,0.011,0.000225431246744863,"FGF9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC00852",8.93574885930997e-09,-1.17689239225369,0.005,0.011,0.000247645343886917,"LINC00852","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CRIM1",1.14714874921958e-08,-2.42310411361634,0.006,0.011,0.000317920804358714,"CRIM1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ACO1",1.19785769120481e-08,-1.78875635939002,0.021,0.031,0.000331974280540501,"ACO1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-890B15.3",1.26758256658403e-08,-1.16662339250539,0.006,0.012,0.000351297832503098,"RP11-890B15.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NDUFB2-AS1",1.32800821163588e-08,-2.8046866139905,0.006,0.011,0.000368044195772767,"NDUFB2-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LIMK1",1.3766914639226e-08,-1.46559850615501,0.013,0.02,0.000381536272311509,"LIMK1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CAPN10-AS1",1.53970381915046e-08,-1.30749222629422,0.005,0.01,0.000426713516439358,"CAPN10-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCDC136",1.73496424747636e-08,-1.01391880658613,0.009,0.015,0.0004808279915456,"CCDC136","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-505K9.1",2.10510327966124e-08,-1.00314455036711,0.006,0.012,0.000583408322925317,"RP11-505K9.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-378J18.8",2.86707336768332e-08,-1.09930218880498,0.005,0.01,0.000794580713119756,"RP11-378J18.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AGAP1",5.00217546676923e-08,-1.28910297449837,0.005,0.01,0.00138630290886042,"AGAP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-298J20.3",5.06032512976298e-08,-1.16609837069414,0.005,0.01,0.00140241850646251,"RP11-298J20.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-649A18.12",5.7265856405754e-08,-1.13956678491218,0.005,0.01,0.00158706594442907,"RP11-649A18.12","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCDC180",5.87770704907631e-08,-1.02094731268794,0.011,0.017,0.00162894773158101,"CCDC180","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ADCY9",7.11928073058898e-08,-1.08676746781334,0.006,0.011,0.00197303746167543,"ADCY9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ERMP1",8.33829399347065e-08,-1.54606576751776,0.01,0.016,0.00231087479735046,"ERMP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM43A",9.09140262785872e-08,-1.05756448876043,0.012,0.019,0.00251959132428476,"FAM43A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC4A10",1.31500212134602e-07,-1.35395560468208,0.007,0.012,0.00364439687909835,"SLC4A10","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CNTD1",1.7089324934898e-07,-1.07955103539968,0.006,0.011,0.00473613551245763,"CNTD1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATP7A",1.85934936728342e-07,-1.02748600421295,0.031,0.042,0.00515300083648927,"ATP7A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GATS",1.96001152597572e-07,-1.02333140756445,0.007,0.012,0.00543197594308911,"GATS","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RGS9",2.69504235082779e-07,-1.07107308459533,0.007,0.012,0.00746904037108415,"RGS9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MCTP1",3.42576022408521e-07,-1.30154820389234,0.005,0.01,0.00949415188502975,"MCTP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC35D1",3.52157858976647e-07,-1.89127701456615,0.024,0.034,0.00975970290367879,"SLC35D1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ENTPD5",3.993132416407e-07,-1.37474884887321,0.014,0.022,0.0110665671788304,"ENTPD5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC009299.3",5.00531141083779e-07,-1.02364058404577,0.005,0.01,0.0138717200439958,"AC009299.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TAS2R14",1.33538603190673e-06,-1.01412896848347,0.006,0.011,0.0370088884882631,"TAS2R14","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF587B",1.53131033019466e-06,-1.50159652449553,0.011,0.018,0.0424387344910147,"ZNF587B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IBA57",1.53736141846022e-06,-1.77356600156695,0.017,0.024,0.0426064343512066,"IBA57","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-254F7.2",1.97368306936814e-06,-1.02839525103582,0.006,0.01,0.0546986525844685,"RP11-254F7.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ELOVL6",2.01186240525793e-06,-2.2419347698611,0.005,0.01,0.0557567546993182,"ELOVL6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RASSF4",2.34619565903125e-06,-1.00717953370555,0.008,0.013,0.0650224664943921,"RASSF4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MCF2L",3.4005909977198e-06,-1.02053580037697,0.006,0.01,0.0942439789108065,"MCF2L","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MCM8",3.51118764081244e-06,-1.0910848857393,0.012,0.019,0.0973090542774758,"MCM8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC004893.11",3.60793611815576e-06,-1.05797421397453,0.006,0.011,0.0999903415785687,"AC004893.11","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TLCD2",5.96061917799086e-06,-1.01906837868111,0.006,0.01,0.165192599898839,"TLCD2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-37B2.1",6.59606774273012e-06,-1.07302865665518,0.006,0.011,0.182803421422023,"RP11-37B2.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NOG",7.93073224170452e-06,-1.72122446917654,0.011,0.017,0.219792313346599,"NOG","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ARID3A",8.54990727392298e-06,-1.307600599722,0.013,0.019,0.236952130189501,"ARID3A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MFSD13A",1.4629492324485e-05,-1.24313112055537,0.011,0.016,0.405441750280779,"MFSD13A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC00926",1.52284931779107e-05,-1.19314057804387,0.007,0.011,0.422042459932618,"LINC00926","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"BMP2K",3.59731156460443e-05,-1.93071764907044,0.01,0.015,0.996958927014472,"BMP2K","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HDAC4",3.71493860192866e-05,-1.01973531219858,0.041,0.05,1,"HDAC4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FUT10",4.16553529389221e-05,-2.60595753442241,0.008,0.012,1,"FUT10","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NUP43",5.20051526309173e-05,-1.17049524271898,0.023,0.031,1,"NUP43","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KLRF1",5.39705185651184e-05,-1.98632821943448,0.007,0.011,1,"KLRF1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TTI2",9.72946798727156e-05,-1.09473703092664,0.026,0.034,1,"TTI2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DHX32",0.000330619420522888,-1.3700510740077,0.017,0.022,1,"DHX32","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"POLR1A",0.00050862083387061,-1.09200208058487,0.017,0.022,1,"POLR1A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LHX4",0.00102217009635996,-1.13416546547539,0.006,0.01,1,"LHX4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PLBD2",0.00163101848370448,-1.16333904014259,0.019,0.024,1,"PLBD2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SAMD12",0.00191174969780538,-1.16879934279432,0.027,0.033,1,"SAMD12","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AKAP5",0.0102092031398327,-1.39829533757919,0.009,0.012,1,"AKAP5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RASGRP3",0.0107284952549369,-1.11402668375172,0.008,0.011,1,"RASGRP3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DENND1A",0.0159755703899713,-1.13461701389915,0.015,0.019,1,"DENND1A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF765",0.0221854244296216,-1.01597507219509,0.019,0.023,1,"ZNF765","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATG7",0.0222248603290317,-1.17717833046427,0.026,0.03,1,"ATG7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZFHX3",0.0298635334135871,-1.71709915092172,0.007,0.01,1,"ZFHX3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PDK3",0.0301427298939511,-1.44982533197168,0.05,0.045,1,"PDK3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF595",0.0451369213862604,-1.06610327378678,0.008,0.01,1,"ZNF595","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PDE8A",0.0477539927030541,-1.1545084052966,0.026,0.029,1,"PDE8A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM149B1",0.0606751666796797,-2.54945687907959,0.01,0.012,1,"FAM149B1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NEU3",0.095047281534526,-1.39849215977176,0.011,0.013,1,"NEU3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IGHM",0.0992378450461443,-1.00572994986386,0.013,0.015,1,"IGHM","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ERCC8",0.0994113900660257,-1.29742608902592,0.023,0.02,1,"ERCC8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AMN1",0.14836437435875,-1.3691252922955,0.023,0.025,1,"AMN1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"S1PR2",0.154707289827998,-1.72887539255179,0.008,0.01,1,"S1PR2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NF2",0.187720146691634,-1.00011862846625,0.037,0.04,1,"NF2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CHEK1",0.309788952493466,-1.77160664653224,0.011,0.012,1,"CHEK1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SETD6",0.370510211094399,-1.08660485624877,0.024,0.022,1,"SETD6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCDC85C",0.413813953817199,-1.0831195009519,0.029,0.027,1,"CCDC85C","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF426",0.592581418874755,-1.0123760654834,0.037,0.036,1,"ZNF426","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTNS",0.617887743858819,-1.24337954803998,0.012,0.012,1,"CTNS","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FUT11",0.668169646310227,-1.02557394792878,0.03,0.031,1,"FUT11","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TKFC",0.804879625909353,-1.50511241292251,0.023,0.023,1,"TKFC","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CEP19",0.924143501483828,-1.06656744282847,0.018,0.018,1,"CEP19","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SPRYD4",0.930111714402938,-2.00713363272125,0.018,0.018,1,"SPRYD4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZFAT",0.952882093908358,-1.00054363496335,0.012,0.012,1,"ZFAT","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
