"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"TPT1-AS1",1.55631223455841e-30,-1.19953966799527,0.027,0.052,4.31316372685517e-26,"TPT1-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00954",1.72325917806673e-30,-1.42160861186298,0.024,0.048,4.77584048609414e-26,"LINC00954","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CAPRIN2",2.10131489316937e-30,-1.16471616931196,0.035,0.062,5.82358409492959e-26,"CAPRIN2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SDCCAG3",2.23576081419165e-30,-1.14369230318483,0.043,0.073,6.19618752045073e-26,"SDCCAG3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DZIP3",2.90338449265592e-30,-1.13658563623499,0.045,0.074,8.04643978294661e-26,"DZIP3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZBTB18",3.12193577206977e-30,-1.14988405773285,0.043,0.072,8.65213279871416e-26,"ZBTB18","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RQCD1",3.63488564478037e-30,-1.14506263449126,0.035,0.062,1.00737220759443e-25,"RQCD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MBTD1",3.64455531082075e-30,-1.22360098249819,0.032,0.058,1.01005205884086e-25,"MBTD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"BAZ2B",3.65543214063565e-30,-1.12193266499199,0.052,0.083,1.01306646345576e-25,"BAZ2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"IGHG1",3.81368705029873e-30,-4.03919230222556,0.001,0.012,1.05692522911979e-25,"IGHG1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"BRE",4.1206779761428e-30,-1.2759606627598,0.033,0.06,1.14200469430822e-25,"BRE","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM179B",4.70078713940935e-30,-1.25909360656136,0.031,0.057,1.30277614781591e-25,"FAM179B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MLH3",6.16546451651131e-30,-1.09946440820941,0.057,0.088,1.70869683610595e-25,"MLH3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC159540.1",7.08289370109951e-30,-1.23265798570843,0.031,0.056,1.96295316032272e-25,"AC159540.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PCNXL2",8.11421741335758e-30,-1.19692413545953,0.029,0.054,2.24877421393792e-25,"PCNXL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TRGC2",1.04852118469385e-29,-1.8400775332192,0.01,0.027,2.90587161126053e-25,"TRGC2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM105A",1.14363802726407e-29,-1.04003303039041,0.052,0.083,3.16947842875966e-25,"FAM105A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"F8A1",1.14636635576846e-29,-1.42877730666394,0.024,0.047,3.17703971837671e-25,"F8A1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"POU2F1",1.17708709931804e-29,-1.01929738843451,0.049,0.079,3.26217918705002e-25,"POU2F1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NR3C2",1.63093735536908e-29,-1.14606175895056,0.04,0.068,4.51997978666986e-25,"NR3C2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RNU11",1.67045920584462e-29,-1.52516658651442,0.016,0.036,4.62951064307778e-25,"RNU11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-326C3.11",2.33099229802993e-29,-1.49732266891058,0.022,0.045,6.46011205476015e-25,"RP11-326C3.11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RUFY3",2.34545700281021e-29,-1.44473516805891,0.025,0.049,6.50019953758821e-25,"RUFY3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MUM1",3.21772921442644e-29,-1.10567300430744,0.05,0.08,8.91761474486142e-25,"MUM1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"OSBP",3.75788108520576e-29,-1.05212256900378,0.048,0.078,1.04145916395392e-24,"OSBP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM231D",6.73459180368424e-29,-2.20203396617837,0.007,0.022,1.86642477247305e-24,"FAM231D","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C5orf28",7.24440226281315e-29,-1.57460999935255,0.019,0.04,2.00771364311604e-24,"C5orf28","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LL22NC03-2H8.5",9.84713102846006e-29,-1.34955666719776,0.023,0.045,2.72903389322742e-24,"LL22NC03-2H8.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TSC22D1",1.25134222747417e-28,-1.42987894222101,0.025,0.048,3.46796984922192e-24,"TSC22D1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NRCAM",1.49988425025913e-28,-2.16504236115859,0.008,0.024,4.15677921116814e-24,"NRCAM","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GOLGA1",1.65703787589285e-28,-1.34136284384924,0.031,0.056,4.59231476924944e-24,"GOLGA1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AKAP11",1.71920712755587e-28,-1.0125820477524,0.067,0.099,4.76461063330835e-24,"AKAP11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF12",2.02332046546244e-28,-1.24336700298093,0.032,0.058,5.6074303379826e-24,"ZNF12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-50I19.2",2.54287581693551e-28,-1.70120768235354,0.012,0.031,7.04732603905507e-24,"RP11-50I19.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SPG20",2.61832602869809e-28,-1.02875946148939,0.063,0.094,7.2564287559339e-24,"SPG20","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HEXIM1",2.81277637671975e-28,-1.10790696121511,0.06,0.091,7.79532845044113e-24,"HEXIM1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GPSM2",2.87509880641014e-28,-1.52384502111289,0.027,0.05,7.96804883208507e-24,"GPSM2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"OTUD4",3.57272995885237e-28,-1.044976244911,0.051,0.081,9.90146380796347e-24,"OTUD4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA1715",3.72157978581187e-28,-1.14844378785064,0.041,0.068,1.0313986218399e-23,"KIAA1715","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GALNT1",4.00148662525107e-28,-1.01414088508275,0.066,0.098,1.10897200332208e-23,"GALNT1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC110615.1",4.05775891741424e-28,-2.8647480321311,0.003,0.015,1.12456730637218e-23,"AC110615.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ERMN",4.47266915728757e-28,-1.98681318783093,0.007,0.023,1.23955553025068e-23,"ERMN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CERS6",4.57669225382853e-28,-1.01143004459212,0.061,0.092,1.26838449122604e-23,"CERS6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RFXAP",4.58922640032428e-28,-1.30509933940866,0.031,0.055,1.27185820458587e-23,"RFXAP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM134A",4.6892780009247e-28,-1.11895877242354,0.046,0.075,1.29958650517627e-23,"FAM134A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GPATCH2",6.73090337900241e-28,-1.07381822570755,0.058,0.089,1.86540256245673e-23,"GPATCH2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLRC4",7.15492497405153e-28,-1.8417516321801,0.012,0.03,1.98291590730864e-23,"KLRC4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"USP12",7.781103432319e-28,-1.05201944733382,0.053,0.083,2.15645500523289e-23,"USP12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM188A",9.45740157224993e-28,-1.52764961178927,0.017,0.037,2.62102427173335e-23,"FAM188A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLHL3",1.25317605308025e-27,-1.32019865348341,0.025,0.048,3.47305211350659e-23,"KLHL3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C1orf27",1.31138264875811e-27,-1.25360022684676,0.031,0.055,3.63436587276821e-23,"C1orf27","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CBWD5",1.69202320063861e-27,-1.0085412296735,0.052,0.081,4.68927309824983e-23,"CBWD5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FBXO22",1.95875192933442e-27,-1.0542723101796,0.067,0.098,5.42848509695741e-23,"FBXO22","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-575L7.8",2.33077098572868e-27,-1.26179229924961,0.052,0.081,6.45949870984846e-23,"RP11-575L7.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EP400NL",2.42662913351738e-27,-1.4284484814167,0.025,0.048,6.72515998063006e-23,"EP400NL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC058791.1",2.44761574848554e-27,-1.10074238466005,0.033,0.058,6.78332228535281e-23,"AC058791.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RUFY2",2.46208305922208e-27,-1.02227759795349,0.046,0.074,6.82341699032806e-23,"RUFY2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA0232",2.60914237608168e-27,-1.07998370362488,0.046,0.075,7.23097718107278e-23,"KIAA0232","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HBA2",3.92926496274283e-27,-1.96494085989227,0.009,0.025,1.08895649177455e-22,"HBA2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RCOR1",3.95610108444982e-27,-1.19169858559112,0.032,0.057,1.09639385454442e-22,"RCOR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-526I2.5",4.1335208726376e-27,-1.48821184576573,0.021,0.042,1.14556397464279e-22,"RP11-526I2.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ANKHD1",4.49372845514097e-27,-1.13052628486225,0.029,0.053,1.24539190405777e-22,"ANKHD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C16orf52",5.05284529150241e-27,-1.35367603354672,0.029,0.052,1.40034554408698e-22,"C16orf52","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CASP10",6.1185100828033e-27,-1.08816341646965,0.047,0.075,1.69568388434811e-22,"CASP10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CCDC7",6.38052654127972e-27,-1.05631543796845,0.045,0.072,1.76829912565026e-22,"CCDC7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ABCA5",7.29448799127516e-27,-1.03665923401133,0.043,0.071,2.021594401902e-22,"ABCA5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TMEM181",7.78967620522158e-27,-1.07360058997481,0.044,0.071,2.15883086351511e-22,"TMEM181","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C1orf132",8.53947469086949e-27,-1.17761813618546,0.034,0.059,2.36663001582757e-22,"C1orf132","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TBC1D2B",9.25504314983837e-27,-1.00061802233973,0.049,0.077,2.5649426585462e-22,"TBC1D2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TADA2B",1.00920996227355e-26,-1.1363229294009,0.045,0.072,2.79692448944492e-22,"TADA2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CHKB",1.35311512841748e-26,-1.3062929501575,0.025,0.048,3.75002326689619e-22,"CHKB","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DGKH",1.40139675639506e-26,-1.21286175481854,0.029,0.053,3.88383097067327e-22,"DGKH","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"WASH1",1.94545155472913e-26,-1.35112644114954,0.022,0.043,5.3916244387763e-22,"WASH1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CBWD1",2.91700663584202e-26,-1.05711465940085,0.036,0.061,8.08419219057258e-22,"CBWD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARHGAP26",3.6219600161738e-26,-1.12918711578165,0.034,0.059,1.00378999888241e-21,"ARHGAP26","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM13A-AS1",4.62793951501599e-26,-1.43545289392944,0.018,0.038,1.28258715719153e-21,"FAM13A-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LRRC16A",5.61123076349593e-26,-1.47684494084275,0.02,0.041,1.55509649379526e-21,"LRRC16A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"VAMP1",1.14505999221507e-25,-1.04566263579806,0.042,0.068,3.17341926242483e-21,"VAMP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CSNK1E",1.3141675199219e-25,-1.05791843694267,0.041,0.067,3.64208386471155e-21,"CSNK1E","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TMEM120B",1.34615078246067e-25,-1.04678198864945,0.065,0.095,3.7307222785115e-21,"TMEM120B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LRRC8B",1.74362125982942e-25,-1.35100003268212,0.025,0.047,4.83227195949127e-21,"LRRC8B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TYW5",2.23792476193515e-25,-1.26328471642658,0.032,0.055,6.20218468522708e-21,"TYW5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZBED6",2.25539880416911e-25,-1.12481454670236,0.032,0.056,6.25061224587428e-21,"ZBED6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MANEA-AS1",2.88351905801678e-25,-1.17598635779501,0.029,0.052,7.99138471738769e-21,"MANEA-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SFMBT2",4.58907924475541e-25,-1.16579030275788,0.038,0.062,1.27181742189152e-20,"SFMBT2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-827C21.4",6.81859113101794e-25,-1.07863504898893,0.044,0.07,1.88970434605031e-20,"RP5-827C21.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MTMR9",1.02003150990277e-24,-1.11479277060543,0.04,0.065,2.82691532654453e-20,"MTMR9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP3-394A18.1",1.02915066322904e-24,-1.44033605889987,0.03,0.052,2.85218814807296e-20,"RP3-394A18.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"COL18A1",1.25190957753354e-24,-1.25717295866012,0.024,0.045,3.46954220317646e-20,"COL18A1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TGFBR1",1.75657276531151e-24,-1.15753000530043,0.036,0.06,4.86816576178432e-20,"TGFBR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM215B",2.36638259281848e-24,-1.1745001359569,0.03,0.053,6.55819271773714e-20,"FAM215B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TERF2",2.58982533584347e-24,-1.01430569550017,0.049,0.076,7.1774419357566e-20,"TERF2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-2017D11.1",2.63975986177821e-24,-1.59282168963588,0.013,0.03,7.31583048093214e-20,"CTD-2017D11.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AGAP6",2.65524897258422e-24,-1.68048804096469,0.011,0.027,7.35875700261991e-20,"AGAP6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CHML",2.95200041248442e-24,-1.31672342058237,0.023,0.043,8.18117394315931e-20,"CHML","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MYBL1",3.21883804752631e-24,-1.27640417888845,0.022,0.043,8.92068776491443e-20,"MYBL1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RALGPS2",3.23946108780511e-24,-1.00580423760247,0.053,0.081,8.97784245874307e-20,"RALGPS2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CFL2",3.70389989654886e-24,-1.12889778724648,0.032,0.055,1.02649881732955e-19,"CFL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HSPBAP1",4.98525882633414e-24,-1.18184413658524,0.029,0.051,1.38161463113024e-19,"HSPBAP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZBTB20-AS2",6.27233002461654e-24,-1.74554707406191,0.012,0.028,1.73831354302223e-19,"ZBTB20-AS2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SND1-IT1",6.88199042131305e-24,-1.46118152493457,0.011,0.027,1.9072748253627e-19,"SND1-IT1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZKSCAN8",9.43438913000987e-24,-1.20668633493994,0.026,0.047,2.61464660349094e-19,"ZKSCAN8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MFSD6",1.10929425098554e-23,-1.24004326727008,0.035,0.058,3.07429808718132e-19,"MFSD6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"YTHDF1",1.18919107112886e-23,-1.09634401995349,0.04,0.064,3.29572413452653e-19,"YTHDF1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SOX4",1.88590664306458e-23,-1.37725390001431,0.022,0.042,5.22660167058917e-19,"SOX4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CEP170",2.21586555496008e-23,-1.04310474448239,0.057,0.084,6.14104979901636e-19,"CEP170","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CARF",2.44907090995875e-23,-1.08627576948792,0.04,0.064,6.78735511985969e-19,"CARF","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"STRN",2.87707977725959e-23,-1.05681734858173,0.043,0.068,7.97353889469723e-19,"STRN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-385D13.3",2.87729537565897e-23,-2.30918742055442,0.006,0.019,7.97413640410128e-19,"RP11-385D13.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RFX7",3.74751559678382e-23,-1.16705602682533,0.026,0.047,1.03858647249267e-18,"RFX7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-701H24.9",5.77662023028958e-23,-1.4255823809739,0.018,0.036,1.60093253062245e-18,"RP11-701H24.9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-326C3.2",6.12273530227079e-23,-1.04244476565769,0.045,0.07,1.69685486167133e-18,"RP11-326C3.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-2537I9.12",6.85807518258028e-23,-2.32716629913224,0.006,0.018,1.9006469561003e-18,"CTD-2537I9.12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"YBX3",1.01821933915265e-22,-1.00632891567364,0.045,0.069,2.82189307652764e-18,"YBX3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM46A",1.12415825915036e-22,-1.46919364924112,0.019,0.037,3.1154921994093e-18,"FAM46A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-382A20.3",1.31372240109728e-22,-1.78517435004945,0.008,0.022,3.64085026240101e-18,"RP11-382A20.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA0141",1.47426547754049e-22,-1.20305268049495,0.033,0.055,4.08577934445571e-18,"KIAA0141","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NRGN",1.54606820934416e-22,-2.52888635350801,0.004,0.015,4.2847734353764e-18,"NRGN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EPB42",1.56226537300814e-22,-1.32218616035437,0.027,0.047,4.32966225475476e-18,"EPB42","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTB-31O20.2",1.58891379539022e-22,-1.06668713004167,0.033,0.055,4.40351569254446e-18,"CTB-31O20.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RABL2A",2.45728771503694e-22,-1.44605311491191,0.014,0.031,6.81012717345338e-18,"RABL2A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-770J1.5",2.49182742910802e-22,-2.00262513468005,0.007,0.019,6.90585053702998e-18,"RP11-770J1.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RHOQ",2.83575789422233e-22,-1.46136610937336,0.015,0.032,7.85901942804777e-18,"RHOQ","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF395",2.85064141104267e-22,-1.08932495990681,0.034,0.056,7.90026760656365e-18,"ZNF395","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
